Consecutivo;Global;Estado;Municipio;Trimestre;Año;Indice
3250;;San Luis Potosí;San Luis Potosí;3;2011;72,61
3251;;San Luis Potosí;Soledad de Graciano Sánchez ;3;2011;76,89
3252;;Sinaloa;Culiacán;3;2011;74,63
3253;;Sinaloa;Mazatlán ;3;2011;74,37
3254;;Sonora;Cajeme ;3;2011;74,12
3255;;Sonora;Hermosillo;3;2011;72,22
3256;;Tabasco;Centro;3;2011;70,21
3257;;Tabasco;Nacajuca ;3;2011;72,2
3258;;Tamaulipas;Matamoros ;3;2011;73,15
3259;;Tamaulipas;Reynosa;3;2011;73,78
3260;;Tlaxcala;Apizaco ;3;2011;68,48
3261;;Tlaxcala;Tlaxcala;3;2011;68,95
3262;;Veracruz;Coatzacoalcos ;3;2011;72,72
3263;;Veracruz;Veracruz;3;2011;74,67
3264;;Yucatán;Kanasín ;3;2011;76,87
3265;;Yucatán;Mérida;3;2011;71
3266;;Zacatecas;Guadalupe;3;2011;73,72
3267;;Zacatecas;Zacatecas ;3;2011;70,1
3268;Nacional;;;4;2011;71,76
3269;Nueva;;;4;2011;72,33
3270;Usada;;;4;2011;71,03
3271;Casa sola;;;4;2011;72,27
3272;Casa en condominio - depto.;;;4;2011;71,18
3273;Económica - Social;;;4;2011;76,99
3274;Media - Residencial;;;4;2011;68,37
3275;ZM Valle México;;;4;2011;63,71
3276;ZM Guadalajara;;;4;2011;76,49
3277;ZM Monterrey;;;4;2011;73,59
3278;ZM PueblaTlax;;;4;2011;71,93
3279;ZM Toluca;;;4;2011;72,75
3280;ZM Tijuana;;;4;2011;75,56
3281;ZM León;;;4;2011;73,44
3282;ZM Querétaro;;;4;2011;71,98
3283;;Aguascalientes;;4;2011;70,76
3284;;Baja California;;4;2011;75,21
3285;;Baja California Sur;;4;2011;75,96
3286;;Campeche;;4;2011;70,79
3287;;Coahuila;;4;2011;73,69
3288;;Colima;;4;2011;75,86
3289;;Chiapas;;4;2011;72,85
3290;;Chihuahua;;4;2011;74,13
3291;;Ciudad de México;;4;2011;58,33
3292;;Durango;;4;2011;72,42
3293;;Guanajuato;;4;2011;73,9
3294;;Guerrero;;4;2011;72,43
3295;;Hidalgo;;4;2011;76,59
3296;;Jalisco;;4;2011;76,38
3297;;México;;4;2011;73,44
3298;;Michoacán;;4;2011;74,62
3299;;Morelos;;4;2011;72,23
3300;;Nayarit;;4;2011;75,93
3301;;Nuevo León;;4;2011;73,61
3302;;Oaxaca;;4;2011;73,18
3303;;Puebla;;4;2011;71,97
3304;;Querétaro;;4;2011;72,03
3305;;Quintana Roo;;4;2011;77,76
3306;;San Luis Potosí;;4;2011;74,39
3307;;Sinaloa;;4;2011;75,57
3308;;Sonora;;4;2011;73,91
3309;;Tabasco;;4;2011;70,88
3310;;Tamaulipas;;4;2011;73,42
3311;;Tlaxcala;;4;2011;70,19
3312;;Veracruz;;4;2011;73,05
3313;;Yucatán;;4;2011;71,95
3314;;Zacatecas;;4;2011;72,3
3315;;Aguascalientes;Aguascalientes;4;2011;70,52
3316;;Aguascalientes;Jesús María ;4;2011;70,76
3317;;Baja California;Mexicali;4;2011;74,65
3318;;Baja California;Tijuana;4;2011;75,58
3319;;Baja California Sur;La Paz;4;2011;76,01
3320;;Baja California Sur;Los Cabos;4;2011;75,83
3321;;Campeche;Campeche;4;2011;70,98
3322;;Campeche;Carmen;4;2011;70,76
3323;;Coahuila;Saltillo;4;2011;72,49
3324;;Coahuila;Torreón;4;2011;73,33
3325;;Colima;Manzanillo;4;2011;75,82
3326;;Colima;Villa de Álvarez;4;2011;77,33
3327;;Chiapas;Tapachula;4;2011;73,9
3328;;Chiapas;Tuxtla Gutiérrez;4;2011;71,75
3329;;Chihuahua;Chihuahua;4;2011;73,34
3330;;Chihuahua;Juárez;4;2011;74,8
3331;;Ciudad de México;Gustavo A. Madero;4;2011;60,34
3332;;Ciudad de México;Iztapalapa;4;2011;61,12
3333;;Ciudad de México;Benito Juárez;4;2011;57,03
3334;;Ciudad de México;Cuauhtémoc;4;2011;57,3
3335;;Ciudad de México;Miguel Hidalgo;4;2011;55,83
3336;;Durango;Durango;4;2011;71,13
3337;;Durango;Gómez Palacio;4;2011;73,97
3338;;Guanajuato;Celaya;4;2011;74,52
3339;;Guanajuato;León;4;2011;73,41
3340;;Guerrero;Acapulco de Juárez;4;2011;72,41
3341;;Guerrero;Zihuatanejo de Azueta ;4;2011;73,79
3342;;Hidalgo;Mineral de la Reforma ;4;2011;77,29
3343;;Hidalgo;Tizayuca;4;2011;77,7
3344;;Jalisco;Guadalajara;4;2011;72,11
3345;;Jalisco;Tlajomulco de Zúñiga;4;2011;78,74
3346;;Jalisco;San Pedro Tlaquepaque ;4;2011;76,89
3347;;Jalisco;Zapopan;4;2011;74,41
3348;;México;Metepec;4;2011;68,56
3349;;México;Tecámac;4;2011;76,04
3350;;México;Toluca;4;2011;73,72
3351;;México;Zumpango ;4;2011;79,11
3352;;Michoacán;Morelia;4;2011;74,49
3353;;Michoacán;Uruapan ;4;2011;73,37
3354;;Morelos;Emiliano Zapata;4;2011;73,9
3355;;Morelos;Temixco ;4;2011;71,98
3356;;Nayarit;Tepic;4;2011;75,43
3357;;Nayarit;Bahía de Banderas ;4;2011;76,76
3358;;Nuevo León;Apodaca;4;2011;74,49
3359;;Nuevo León;García ;4;2011;76,46
3360;;Nuevo León;Juárez;4;2011;78,78
3361;;Nuevo León;Monterrey;4;2011;67,44
3362;;Oaxaca;San Juan Bautista Tuxtepec;4;2011;71,87
3363;;Oaxaca;Tlacolula de Matamoros ;4;2011;77,07
3364;;Puebla;Huejotzingo ;4;2011;76,94
3365;;Puebla;Puebla;4;2011;71,19
3366;;Querétaro;Corregidora;4;2011;70,92
3367;;Querétaro;El Marqués ;4;2011;74,42
3368;;Querétaro;Querétaro;4;2011;71,3
3369;;Quintana Roo;Benito Juárez;4;2011;77,33
3370;;Quintana Roo;Solidaridad ;4;2011;78,89
3371;;San Luis Potosí;San Luis Potosí;4;2011;73,46
3372;;San Luis Potosí;Soledad de Graciano Sánchez ;4;2011;77,91
3373;;Sinaloa;Culiacán;4;2011;75,17
3374;;Sinaloa;Mazatlán ;4;2011;75,19
3375;;Sonora;Cajeme ;4;2011;75,04
3376;;Sonora;Hermosillo;4;2011;72,76
3377;;Tabasco;Centro;4;2011;70,68
3378;;Tabasco;Nacajuca ;4;2011;72,83
3379;;Tamaulipas;Matamoros ;4;2011;73,8
3380;;Tamaulipas;Reynosa;4;2011;74,21
3381;;Tlaxcala;Apizaco ;4;2011;69,07
3382;;Tlaxcala;Tlaxcala;4;2011;69,42
3383;;Veracruz;Coatzacoalcos ;4;2011;73,45
3384;;Veracruz;Veracruz;4;2011;75,23
3385;;Yucatán;Kanasín ;4;2011;77,51
3386;;Yucatán;Mérida;4;2011;71,33
3387;;Zacatecas;Guadalupe;4;2011;73,68
3388;;Zacatecas;Zacatecas ;4;2011;70,13
3389;Nacional;;;1;2012;72,15
3390;Nueva;;;1;2012;72,65
3391;Usada;;;1;2012;71,52
3392;Casa sola;;;1;2012;72,71
3393;Casa en condominio - depto.;;;1;2012;71,53
3394;Económica - Social;;;1;2012;77,5
3395;Media - Residencial;;;1;2012;68,72
3396;ZM Valle México;;;1;2012;64,59
3397;ZM Guadalajara;;;1;2012;76,34
3398;ZM Monterrey;;;1;2012;73,91
3399;ZM PueblaTlax;;;1;2012;72,1
3400;ZM Toluca;;;1;2012;73,12
3401;ZM Tijuana;;;1;2012;75,77
3402;ZM León;;;1;2012;73,82
3403;ZM Querétaro;;;1;2012;72,07
3404;;Aguascalientes;;1;2012;71,04
3405;;Baja California;;1;2012;75,5
3406;;Baja California Sur;;1;2012;76,12
3407;;Campeche;;1;2012;71,05
3408;;Coahuila;;1;2012;74,11
3409;;Colima;;1;2012;75,9
3410;;Chiapas;;1;2012;73,2
3411;;Chihuahua;;1;2012;74,45
3412;;Ciudad de México;;1;2012;59,43
3413;;Durango;;1;2012;72,76
3414;;Guanajuato;;1;2012;74,25
3415;;Guerrero;;1;2012;72,53
3416;;Hidalgo;;1;2012;76,87
3417;;Jalisco;;1;2012;76,24
3418;;México;;1;2012;73,89
3419;;Michoacán;;1;2012;75,02
3420;;Morelos;;1;2012;72,6
3421;;Nayarit;;1;2012;76,17
3422;;Nuevo León;;1;2012;73,93
3423;;Oaxaca;;1;2012;73,53
3424;;Puebla;;1;2012;72,15
3425;;Querétaro;;1;2012;72,13
3426;;Quintana Roo;;1;2012;77,68
3427;;San Luis Potosí;;1;2012;74,83
3428;;Sinaloa;;1;2012;76,12
3429;;Sonora;;1;2012;74,4
3430;;Tabasco;;1;2012;71,27
3431;;Tamaulipas;;1;2012;73,66
3432;;Tlaxcala;;1;2012;70,57
3433;;Veracruz;;1;2012;73,65
3434;;Yucatán;;1;2012;72,16
3435;;Zacatecas;;1;2012;72,61
3436;;Aguascalientes;Aguascalientes;1;2012;70,82
3437;;Aguascalientes;Jesús María ;1;2012;70,9
3438;;Baja California;Mexicali;1;2012;75,01
3439;;Baja California;Tijuana;1;2012;75,78
3440;;Baja California Sur;La Paz;1;2012;76,15
3441;;Baja California Sur;Los Cabos;1;2012;75,98
3442;;Campeche;Campeche;1;2012;71,32
3443;;Campeche;Carmen;1;2012;70,85
3444;;Coahuila;Saltillo;1;2012;72,88
3445;;Coahuila;Torreón;1;2012;73,75
3446;;Colima;Manzanillo;1;2012;75,73
3447;;Colima;Villa de Álvarez;1;2012;77,44
3448;;Chiapas;Tapachula;1;2012;74,36
3449;;Chiapas;Tuxtla Gutiérrez;1;2012;72
3450;;Chihuahua;Chihuahua;1;2012;73,6
3451;;Chihuahua;Juárez;1;2012;75,14
3452;;Ciudad de México;Gustavo A. Madero;1;2012;61,55
3453;;Ciudad de México;Iztapalapa;1;2012;62,33
3454;;Ciudad de México;Benito Juárez;1;2012;58,06
3455;;Ciudad de México;Cuauhtémoc;1;2012;58,37
3456;;Ciudad de México;Miguel Hidalgo;1;2012;56,9
3457;;Durango;Durango;1;2012;71,42
3458;;Durango;Gómez Palacio;1;2012;74,38
3459;;Guanajuato;Celaya;1;2012;74,82
3460;;Guanajuato;León;1;2012;73,78
3461;;Guerrero;Acapulco de Juárez;1;2012;72,5
3462;;Guerrero;Zihuatanejo de Azueta ;1;2012;73,94
3463;;Hidalgo;Mineral de la Reforma ;1;2012;77,73
3464;;Hidalgo;Tizayuca;1;2012;77,78
3465;;Jalisco;Guadalajara;1;2012;72,13
3466;;Jalisco;Tlajomulco de Zúñiga;1;2012;78,58
3467;;Jalisco;San Pedro Tlaquepaque ;1;2012;76,65
3468;;Jalisco;Zapopan;1;2012;74,16
3469;;México;Metepec;1;2012;68,92
3470;;México;Tecámac;1;2012;76,31
3471;;México;Toluca;1;2012;74,17
3472;;México;Zumpango ;1;2012;79,75
3473;;Michoacán;Morelia;1;2012;74,84
3474;;Michoacán;Uruapan ;1;2012;73,82
3475;;Morelos;Emiliano Zapata;1;2012;74,21
3476;;Morelos;Temixco ;1;2012;72,48
3477;;Nayarit;Tepic;1;2012;75,69
3478;;Nayarit;Bahía de Banderas ;1;2012;76,96
3479;;Nuevo León;Apodaca;1;2012;74,69
3480;;Nuevo León;García ;1;2012;76,79
3481;;Nuevo León;Juárez;1;2012;79,23
3482;;Nuevo León;Monterrey;1;2012;67,71
3483;;Oaxaca;San Juan Bautista Tuxtepec;1;2012;72,33
3484;;Oaxaca;Tlacolula de Matamoros ;1;2012;77,5
3485;;Puebla;Huejotzingo ;1;2012;77,28
3486;;Puebla;Puebla;1;2012;71,43
3487;;Querétaro;Corregidora;1;2012;70,86
3488;;Querétaro;El Marqués ;1;2012;74,51
3489;;Querétaro;Querétaro;1;2012;71,44
3490;;Quintana Roo;Benito Juárez;1;2012;77,31
3491;;Quintana Roo;Solidaridad ;1;2012;78,66
3492;;San Luis Potosí;San Luis Potosí;1;2012;73,84
3493;;San Luis Potosí;Soledad de Graciano Sánchez ;1;2012;78,39
3494;;Sinaloa;Culiacán;1;2012;75,63
3495;;Sinaloa;Mazatlán ;1;2012;75,76
3496;;Sonora;Cajeme ;1;2012;75,62
3497;;Sonora;Hermosillo;1;2012;73,2
3498;;Tabasco;Centro;1;2012;71,06
3499;;Tabasco;Nacajuca ;1;2012;73,15
3500;;Tamaulipas;Matamoros ;1;2012;74,16
3501;;Tamaulipas;Reynosa;1;2012;74,46
3502;;Tlaxcala;Apizaco ;1;2012;69,43
3503;;Tlaxcala;Tlaxcala;1;2012;69,76
3504;;Veracruz;Coatzacoalcos ;1;2012;74,07
3505;;Veracruz;Veracruz;1;2012;75,85
3506;;Yucatán;Kanasín ;1;2012;77,78
3507;;Yucatán;Mérida;1;2012;71,54
3508;;Zacatecas;Guadalupe;1;2012;73,98
3509;;Zacatecas;Zacatecas ;1;2012;70,34
3510;Nacional;;;2;2012;72,58
3511;Nueva;;;2;2012;72,89
3512;Usada;;;2;2012;72,17
3513;Casa sola;;;2;2012;73,23
3514;Casa en condominio - depto.;;;2;2012;71,85
3515;Económica - Social;;;2;2012;77,94
3516;Media - Residencial;;;2;2012;69,2
3517;ZM Valle México;;;2;2012;65,28
3518;ZM Guadalajara;;;2;2012;76,47
3519;ZM Monterrey;;;2;2012;74,11
3520;ZM PueblaTlax;;;2;2012;72,31
3521;ZM Toluca;;;2;2012;73,43
3522;ZM Tijuana;;;2;2012;76
3523;ZM León;;;2;2012;74,21
3524;ZM Querétaro;;;2;2012;72,17
3525;;Aguascalientes;;2;2012;71,68
3526;;Baja California;;2;2012;75,77
3527;;Baja California Sur;;2;2012;76,33
3528;;Campeche;;2;2012;71,54
3529;;Coahuila;;2;2012;74,79
3530;;Colima;;2;2012;76
3531;;Chiapas;;2;2012;73,6
3532;;Chihuahua;;2;2012;75,05
3533;;Ciudad de México;;2;2012;60,28
3534;;Durango;;2;2012;73,17
3535;;Guanajuato;;2;2012;74,54
3536;;Guerrero;;2;2012;72,79
3537;;Hidalgo;;2;2012;77,23
3538;;Jalisco;;2;2012;76,38
3539;;México;;2;2012;74,27
3540;;Michoacán;;2;2012;75,3
3541;;Morelos;;2;2012;72,95
3542;;Nayarit;;2;2012;76,43
3543;;Nuevo León;;2;2012;74,13
3544;;Oaxaca;;2;2012;73,69
3545;;Puebla;;2;2012;72,36
3546;;Querétaro;;2;2012;72,23
3547;;Quintana Roo;;2;2012;77,85
3548;;San Luis Potosí;;2;2012;75,14
3549;;Sinaloa;;2;2012;76,59
3550;;Sonora;;2;2012;75,06
3551;;Tabasco;;2;2012;71,7
3552;;Tamaulipas;;2;2012;73,97
3553;;Tlaxcala;;2;2012;71,21
3554;;Veracruz;;2;2012;74,6
3555;;Yucatán;;2;2012;72,62
3556;;Zacatecas;;2;2012;73,35
3557;;Aguascalientes;Aguascalientes;2;2012;71,52
3558;;Aguascalientes;Jesús María ;2;2012;71,26
3559;;Baja California;Mexicali;2;2012;75,35
3560;;Baja California;Tijuana;2;2012;76,02
3561;;Baja California Sur;La Paz;2;2012;76,36
3562;;Baja California Sur;Los Cabos;2;2012;76,17
3563;;Campeche;Campeche;2;2012;71,92
3564;;Campeche;Carmen;2;2012;71,19
3565;;Coahuila;Saltillo;2;2012;73,61
3566;;Coahuila;Torreón;2;2012;74,5
3567;;Colima;Manzanillo;2;2012;75,83
3568;;Colima;Villa de Álvarez;2;2012;77,47
3569;;Chiapas;Tapachula;2;2012;74,76
3570;;Chiapas;Tuxtla Gutiérrez;2;2012;72,48
3571;;Chihuahua;Chihuahua;2;2012;74,21
3572;;Chihuahua;Juárez;2;2012;75,77
3573;;Ciudad de México;Gustavo A. Madero;2;2012;62,46
3574;;Ciudad de México;Iztapalapa;2;2012;63,35
3575;;Ciudad de México;Benito Juárez;2;2012;58,89
3576;;Ciudad de México;Cuauhtémoc;2;2012;59,27
3577;;Ciudad de México;Miguel Hidalgo;2;2012;57,78
3578;;Durango;Durango;2;2012;71,88
3579;;Durango;Gómez Palacio;2;2012;74,76
3580;;Guanajuato;Celaya;2;2012;75,01
3581;;Guanajuato;León;2;2012;74,18
3582;;Guerrero;Acapulco de Juárez;2;2012;72,78
3583;;Guerrero;Zihuatanejo de Azueta ;2;2012;74,12
3584;;Hidalgo;Mineral de la Reforma ;2;2012;78,16
3585;;Hidalgo;Tizayuca;2;2012;78
3586;;Jalisco;Guadalajara;2;2012;72,58
3587;;Jalisco;Tlajomulco de Zúñiga;2;2012;78,58
3588;;Jalisco;San Pedro Tlaquepaque ;2;2012;76,7
3589;;Jalisco;Zapopan;2;2012;74,32
3590;;México;Metepec;2;2012;69,36
3591;;México;Tecámac;2;2012;76,57
3592;;México;Toluca;2;2012;74,66
3593;;México;Zumpango ;2;2012;80,09
3594;;Michoacán;Morelia;2;2012;75,16
3595;;Michoacán;Uruapan ;2;2012;74,19
3596;;Morelos;Emiliano Zapata;2;2012;74,45
3597;;Morelos;Temixco ;2;2012;72,92
3598;;Nayarit;Tepic;2;2012;76,09
3599;;Nayarit;Bahía de Banderas ;2;2012;77,05
3600;;Nuevo León;Apodaca;2;2012;74,82
3601;;Nuevo León;García ;2;2012;76,83
3602;;Nuevo León;Juárez;2;2012;79,32
3603;;Nuevo León;Monterrey;2;2012;68,23
3604;;Oaxaca;San Juan Bautista Tuxtepec;2;2012;72,71
3605;;Oaxaca;Tlacolula de Matamoros ;2;2012;77,49
3606;;Puebla;Huejotzingo ;2;2012;77,33
3607;;Puebla;Puebla;2;2012;71,85
3608;;Querétaro;Corregidora;2;2012;70,86
3609;;Querétaro;El Marqués ;2;2012;74,39
3610;;Querétaro;Querétaro;2;2012;71,67
3611;;Quintana Roo;Benito Juárez;2;2012;77,58
3612;;Quintana Roo;Solidaridad ;2;2012;78,58
3613;;San Luis Potosí;San Luis Potosí;2;2012;74,18
3614;;San Luis Potosí;Soledad de Graciano Sánchez ;2;2012;78,49
3615;;Sinaloa;Culiacán;2;2012;76,13
3616;;Sinaloa;Mazatlán ;2;2012;76,16
3617;;Sonora;Cajeme ;2;2012;76,26
3618;;Sonora;Hermosillo;2;2012;73,94
3619;;Tabasco;Centro;2;2012;71,56
3620;;Tabasco;Nacajuca ;2;2012;73,26
3621;;Tamaulipas;Matamoros ;2;2012;74,61
3622;;Tamaulipas;Reynosa;2;2012;74,82
3623;;Tlaxcala;Apizaco ;2;2012;70,15
3624;;Tlaxcala;Tlaxcala;2;2012;70,49
3625;;Veracruz;Coatzacoalcos ;2;2012;75,05
3626;;Veracruz;Veracruz;2;2012;76,86
3627;;Yucatán;Kanasín ;2;2012;77,94
3628;;Yucatán;Mérida;2;2012;72,05
3629;;Zacatecas;Guadalupe;2;2012;74,68
3630;;Zacatecas;Zacatecas ;2;2012;71,08
3631;Nacional;;;3;2012;73,23
3632;Nueva;;;3;2012;73,39
3633;Usada;;;3;2012;73
3634;Casa sola;;;3;2012;73,98
3635;Casa en condominio - depto.;;;3;2012;72,38
3636;Económica - Social;;;3;2012;78,28
3637;Media - Residencial;;;3;2012;70,07
3638;ZM Valle México;;;3;2012;66,12
3639;ZM Guadalajara;;;3;2012;76,97
3640;ZM Monterrey;;;3;2012;74,66
3641;ZM PueblaTlax;;;3;2012;72,84
3642;ZM Toluca;;;3;2012;73,92
3643;ZM Tijuana;;;3;2012;76,48
3644;ZM León;;;3;2012;75,05
3645;ZM Querétaro;;;3;2012;72,59
3646;;Aguascalientes;;3;2012;72,23
3647;;Baja California;;3;2012;76,25
3648;;Baja California Sur;;3;2012;76,88
3649;;Campeche;;3;2012;72,34
3650;;Coahuila;;3;2012;75,63
3651;;Colima;;3;2012;76,42
3652;;Chiapas;;3;2012;74,32
3653;;Chihuahua;;3;2012;75,81
3654;;Ciudad de México;;3;2012;61,35
3655;;Durango;;3;2012;73,57
3656;;Guanajuato;;3;2012;75,27
3657;;Guerrero;;3;2012;73,26
3658;;Hidalgo;;3;2012;77,77
3659;;Jalisco;;3;2012;76,89
3660;;México;;3;2012;74,72
3661;;Michoacán;;3;2012;76,04
3662;;Morelos;;3;2012;73,52
3663;;Nayarit;;3;2012;77,19
3664;;Nuevo León;;3;2012;74,68
3665;;Oaxaca;;3;2012;74,12
3666;;Puebla;;3;2012;72,89
3667;;Querétaro;;3;2012;72,64
3668;;Quintana Roo;;3;2012;78,03
3669;;San Luis Potosí;;3;2012;75,9
3670;;Sinaloa;;3;2012;77,43
3671;;Sonora;;3;2012;75,82
3672;;Tabasco;;3;2012;72,46
3673;;Tamaulipas;;3;2012;74,13
3674;;Tlaxcala;;3;2012;72,03
3675;;Veracruz;;3;2012;75,69
3676;;Yucatán;;3;2012;73,11
3677;;Zacatecas;;3;2012;74,05
3678;;Aguascalientes;Aguascalientes;3;2012;72,12
3679;;Aguascalientes;Jesús María ;3;2012;71,72
3680;;Baja California;Mexicali;3;2012;75,82
3681;;Baja California;Tijuana;3;2012;76,5
3682;;Baja California Sur;La Paz;3;2012;76,91
3683;;Baja California Sur;Los Cabos;3;2012;76,71
3684;;Campeche;Campeche;3;2012;72,84
3685;;Campeche;Carmen;3;2012;71,79
3686;;Coahuila;Saltillo;3;2012;74,55
3687;;Coahuila;Torreón;3;2012;75,47
3688;;Colima;Manzanillo;3;2012;76,24
3689;;Colima;Villa de Álvarez;3;2012;77,76
3690;;Chiapas;Tapachula;3;2012;75,34
3691;;Chiapas;Tuxtla Gutiérrez;3;2012;73,35
3692;;Chihuahua;Chihuahua;3;2012;75,07
3693;;Chihuahua;Juárez;3;2012;76,45
3694;;Ciudad de México;Gustavo A. Madero;3;2012;63,54
3695;;Ciudad de México;Iztapalapa;3;2012;64,51
3696;;Ciudad de México;Benito Juárez;3;2012;59,97
3697;;Ciudad de México;Cuauhtémoc;3;2012;60,39
3698;;Ciudad de México;Miguel Hidalgo;3;2012;58,85
3699;;Durango;Durango;3;2012;72,44
3700;;Durango;Gómez Palacio;3;2012;74,97
3701;;Guanajuato;Celaya;3;2012;75,64
3702;;Guanajuato;León;3;2012;75,02
3703;;Guerrero;Acapulco de Juárez;3;2012;73,22
3704;;Guerrero;Zihuatanejo de Azueta ;3;2012;74,27
3705;;Hidalgo;Mineral de la Reforma ;3;2012;78,67
3706;;Hidalgo;Tizayuca;3;2012;78,32
3707;;Jalisco;Guadalajara;3;2012;73,48
3708;;Jalisco;Tlajomulco de Zúñiga;3;2012;78,88
3709;;Jalisco;San Pedro Tlaquepaque ;3;2012;77,23
3710;;Jalisco;Zapopan;3;2012;75
3711;;México;Metepec;3;2012;70
3712;;México;Tecámac;3;2012;76,94
3713;;México;Toluca;3;2012;75,37
3714;;México;Zumpango ;3;2012;80,18
3715;;Michoacán;Morelia;3;2012;75,96
3716;;Michoacán;Uruapan ;3;2012;75,04
3717;;Morelos;Emiliano Zapata;3;2012;74,74
3718;;Morelos;Temixco ;3;2012;73,5
3719;;Nayarit;Tepic;3;2012;77,01
3720;;Nayarit;Bahía de Banderas ;3;2012;77,57
3721;;Nuevo León;Apodaca;3;2012;75,4
3722;;Nuevo León;García ;3;2012;77,17
3723;;Nuevo León;Juárez;3;2012;79,5
3724;;Nuevo León;Monterrey;3;2012;69,24
3725;;Oaxaca;San Juan Bautista Tuxtepec;3;2012;73,27
3726;;Oaxaca;Tlacolula de Matamoros ;3;2012;77,39
3727;;Puebla;Huejotzingo ;3;2012;77,37
3728;;Puebla;Puebla;3;2012;72,61
3729;;Querétaro;Corregidora;3;2012;71,28
3730;;Querétaro;El Marqués ;3;2012;74,54
3731;;Querétaro;Querétaro;3;2012;72,2
3732;;Quintana Roo;Benito Juárez;3;2012;77,86
3733;;Quintana Roo;Solidaridad ;3;2012;78,55
3734;;San Luis Potosí;San Luis Potosí;3;2012;75,03
3735;;San Luis Potosí;Soledad de Graciano Sánchez ;3;2012;78,92
3736;;Sinaloa;Culiacán;3;2012;77,05
3737;;Sinaloa;Mazatlán ;3;2012;76,92
3738;;Sonora;Cajeme ;3;2012;76,92
3739;;Sonora;Hermosillo;3;2012;74,82
3740;;Tabasco;Centro;3;2012;72,44
3741;;Tabasco;Nacajuca ;3;2012;73,58
3742;;Tamaulipas;Matamoros ;3;2012;74,79
3743;;Tamaulipas;Reynosa;3;2012;74,94
3744;;Tlaxcala;Apizaco ;3;2012;71,1
3745;;Tlaxcala;Tlaxcala;3;2012;71,49
3746;;Veracruz;Coatzacoalcos ;3;2012;76,06
3747;;Veracruz;Veracruz;3;2012;77,86
3748;;Yucatán;Kanasín ;3;2012;77,76
3749;;Yucatán;Mérida;3;2012;72,63
3750;;Zacatecas;Guadalupe;3;2012;75,19
3751;;Zacatecas;Zacatecas ;3;2012;72,05
3752;Nacional;;;4;2012;73,75
3753;Nueva;;;4;2012;73,75
3754;Usada;;;4;2012;73,72
3755;Casa sola;;;4;2012;74,52
3756;Casa en condominio - depto.;;;4;2012;72,89
3757;Económica - Social;;;4;2012;78,41
3758;Media - Residencial;;;4;2012;70,87
3759;ZM Valle México;;;4;2012;66,75
3760;ZM Guadalajara;;;4;2012;77,5
3761;ZM Monterrey;;;4;2012;75,11
3762;ZM PueblaTlax;;;4;2012;73,57
3763;ZM Toluca;;;4;2012;74,49
3764;ZM Tijuana;;;4;2012;77,24
3765;ZM León;;;4;2012;75,57
3766;ZM Querétaro;;;4;2012;73,03
3767;;Aguascalientes;;4;2012;72,82
3768;;Baja California;;4;2012;77,01
3769;;Baja California Sur;;4;2012;77,68
3770;;Campeche;;4;2012;73,34
3771;;Coahuila;;4;2012;76,18
3772;;Colima;;4;2012;76,51
3773;;Chiapas;;4;2012;75,18
3774;;Chihuahua;;4;2012;76,26
3775;;Ciudad de México;;4;2012;62,12
3776;;Durango;;4;2012;73,38
3777;;Guanajuato;;4;2012;75,7
3778;;Guerrero;;4;2012;73,7
3779;;Hidalgo;;4;2012;78,16
3780;;Jalisco;;4;2012;77,44
3781;;México;;4;2012;75,11
3782;;Michoacán;;4;2012;76,41
3783;;Morelos;;4;2012;74,13
3784;;Nayarit;;4;2012;77,78
3785;;Nuevo León;;4;2012;75,13
3786;;Oaxaca;;4;2012;74,78
3787;;Puebla;;4;2012;73,64
3788;;Querétaro;;4;2012;73,08
3789;;Quintana Roo;;4;2012;78,52
3790;;San Luis Potosí;;4;2012;76,41
3791;;Sinaloa;;4;2012;78,08
3792;;Sonora;;4;2012;76,33
3793;;Tabasco;;4;2012;73,28
3794;;Tamaulipas;;4;2012;73,64
3795;;Tlaxcala;;4;2012;72,58
3796;;Veracruz;;4;2012;76,48
3797;;Yucatán;;4;2012;73,64
3798;;Zacatecas;;4;2012;74,78
3799;;Aguascalientes;Aguascalientes;4;2012;72,76
3800;;Aguascalientes;Jesús María ;4;2012;72,25
3801;;Baja California;Mexicali;4;2012;76,6
3802;;Baja California;Tijuana;4;2012;77,27
3803;;Baja California Sur;La Paz;4;2012;77,74
3804;;Baja California Sur;Los Cabos;4;2012;77,51
3805;;Campeche;Campeche;4;2012;73,92
3806;;Campeche;Carmen;4;2012;72,69
3807;;Coahuila;Saltillo;4;2012;75,22
3808;;Coahuila;Torreón;4;2012;76,12
3809;;Colima;Manzanillo;4;2012;76,44
3810;;Colima;Villa de Álvarez;4;2012;77,69
3811;;Chiapas;Tapachula;4;2012;76,05
3812;;Chiapas;Tuxtla Gutiérrez;4;2012;74,36
3813;;Chihuahua;Chihuahua;4;2012;75,59
3814;;Chihuahua;Juárez;4;2012;76,87
3815;;Ciudad de México;Gustavo A. Madero;4;2012;64,13
3816;;Ciudad de México;Iztapalapa;4;2012;65,16
3817;;Ciudad de México;Benito Juárez;4;2012;60,9
3818;;Ciudad de México;Cuauhtémoc;4;2012;61,38
3819;;Ciudad de México;Miguel Hidalgo;4;2012;59,75
3820;;Durango;Durango;4;2012;72,42
3821;;Durango;Gómez Palacio;4;2012;74,57
3822;;Guanajuato;Celaya;4;2012;76,02
